GEO.id,GEO.id2,GEO.display-label,GCT_STUB.target-geo-id,GCT_STUB.target-geo-id2,GCT_STUB.display-label,GCT_STUB.display-label,HC01,HC02
Id,Id2,Geography,Target Geo Id,Target Geo Id2,Geographic Area,Geographic Area,Percent,Margin of Error
0400000US06,06,California,9700000US0600016,0600016,"California - SCHOOL DISTRICT, UNIFIED - Upland Unified School District",Upland Unified School District,87.5,3.1
0400000US06,06,California,9700000US0600017,0600017,"California - SCHOOL DISTRICT, UNIFIED - Apple Valley Unified School District",Apple Valley Unified School District,90.9,3.2
0400000US06,06,California,9700000US0600020,0600020,"California - SCHOOL DISTRICT, UNIFIED - Pleasanton Unified School District",Pleasanton Unified School District,94.0,2.6
0400000US06,06,California,9700000US0600027,0600027,"California - SCHOOL DISTRICT, UNIFIED - Lake Elsinore Unified School District",Lake Elsinore Unified School District,87.7,2.8
0400000US06,06,California,9700000US0600028,0600028,"California - SCHOOL DISTRICT, UNIFIED - Temecula Valley Unified School District",Temecula Valley Unified School District,95.5,1.6
0400000US06,06,California,9700000US0600029,0600029,"California - SCHOOL DISTRICT, UNIFIED - Murrieta Valley Unified School District",Murrieta Valley Unified School District,94.3,2.5
0400000US06,06,California,9700000US0600032,0600032,"California - SCHOOL DISTRICT, UNIFIED - Redondo Beach Unified School District",Redondo Beach Unified School District,92.2,3.0
0400000US06,06,California,9700000US0600036,0600036,"California - SCHOOL DISTRICT, UNIFIED - Natomas Unified School District",Natomas Unified School District,96.7,1.5
0400000US06,06,California,9700000US0600047,0600047,"California - SCHOOL DISTRICT, UNIFIED - Tracy Unified School District",Tracy Unified School District,93.3,2.8
0400000US06,06,California,9700000US0600153,0600153,"California - SCHOOL DISTRICT, UNIFIED - Alhambra Unified School District",Alhambra Unified School District,86.2,2.5
0400000US06,06,California,9700000US0600158,0600158,"California - SCHOOL DISTRICT, UNIFIED - Turlock Unified School District",Turlock Unified School District,87.0,3.0
0400000US06,06,California,9700000US0601332,0601332,"California - SCHOOL DISTRICT, UNIFIED - Twin Rivers Unified School District",Twin Rivers Unified School District,84.2,2.4
0400000US06,06,California,9700000US0601414,0601414,"California - SCHOOL DISTRICT, UNIFIED - Santa Barbara Unified School District",Santa Barbara Unified School District,86.7,3.5
0400000US06,06,California,9700000US0601620,0601620,"California - SCHOOL DISTRICT, UNIFIED - ABC Unified School District",ABC Unified School District,88.2,3.3
0400000US06,06,California,9700000US0601770,0601770,"California - SCHOOL DISTRICT, UNIFIED - Alameda City Unified School District",Alameda City Unified School District,87.8,3.6
0400000US06,06,California,9700000US0602430,0602430,"California - SCHOOL DISTRICT, UNIFIED - Alvord Unified School District",Alvord Unified School District,87.3,2.8
0400000US06,06,California,9700000US0602850,0602850,"California - SCHOOL DISTRICT, UNIFIED - Antioch Unified School District",Antioch Unified School District,89.0,2.8
0400000US06,06,California,9700000US0603600,0603600,"California - SCHOOL DISTRICT, UNIFIED - Azusa Unified School District",Azusa Unified School District,86.7,4.1
0400000US06,06,California,9700000US0603690,0603690,"California - SCHOOL DISTRICT, UNIFIED - Baldwin Park Unified School District",Baldwin Park Unified School District,89.3,2.9
0400000US06,06,California,9700000US0604440,0604440,"California - SCHOOL DISTRICT, UNIFIED - Bellflower Unified School District",Bellflower Unified School District,81.2,3.8
0400000US06,06,California,9700000US0604740,0604740,"California - SCHOOL DISTRICT, UNIFIED - Berkeley Unified School District",Berkeley Unified School District,92.8,2.1
0400000US06,06,California,9700000US0606450,0606450,"California - SCHOOL DISTRICT, UNIFIED - Burbank Unified School District",Burbank Unified School District,88.2,3.0
0400000US06,06,California,9700000US0607440,0607440,"California - SCHOOL DISTRICT, UNIFIED - Capistrano Unified School District",Capistrano Unified School District,94.4,0.9
0400000US06,06,California,9700000US0607500,0607500,"California - SCHOOL DISTRICT, UNIFIED - Carlsbad Unified School District",Carlsbad Unified School District,93.8,2.1
0400000US06,06,California,9700000US0607970,0607970,"California - SCHOOL DISTRICT, UNIFIED - Central Unified School District",Central Unified School District,83.1,4.3
0400000US06,06,California,9700000US0608370,0608370,"California - SCHOOL DISTRICT, UNIFIED - Chico Unified School District",Chico Unified School District,90.4,2.4
0400000US06,06,California,9700000US0608460,0608460,"California - SCHOOL DISTRICT, UNIFIED - Chino Valley Unified School District",Chino Valley Unified School District,93.8,1.7
0400000US06,06,California,9700000US0609030,0609030,"California - SCHOOL DISTRICT, UNIFIED - Clovis Unified School District",Clovis Unified School District,90.7,1.9
0400000US06,06,California,9700000US0609070,0609070,"California - SCHOOL DISTRICT, UNIFIED - Coachella Valley Unified School District",Coachella Valley Unified School District,78.1,4.2
0400000US06,06,California,9700000US0609390,0609390,"California - SCHOOL DISTRICT, UNIFIED - Colton Joint Unified School District",Colton Joint Unified School District,85.2,2.8
0400000US06,06,California,9700000US0609620,0609620,"California - SCHOOL DISTRICT, UNIFIED - Compton Unified School District",Compton Unified School District,68.5,2.9
0400000US06,06,California,9700000US0609640,0609640,"California - SCHOOL DISTRICT, UNIFIED - Conejo Valley Unified School District",Conejo Valley Unified School District,94.0,1.5
0400000US06,06,California,9700000US0609850,0609850,"California - SCHOOL DISTRICT, UNIFIED - Corona-Norco Unified School District",Corona-Norco Unified School District,91.9,1.3
0400000US06,06,California,9700000US0610050,0610050,"California - SCHOOL DISTRICT, UNIFIED - Covina-Valley Unified School District",Covina-Valley Unified School District,88.3,3.5
0400000US06,06,California,9700000US0610620,0610620,"California - SCHOOL DISTRICT, UNIFIED - Davis Joint Unified School District",Davis Joint Unified School District,94.9,1.9
0400000US06,06,California,9700000US0611110,0611110,"California - SCHOOL DISTRICT, UNIFIED - Desert Sands Unified School District",Desert Sands Unified School District,84.6,2.6
0400000US06,06,California,9700000US0611460,0611460,"California - SCHOOL DISTRICT, UNIFIED - Downey Unified School District",Downey Unified School District,84.9,2.9
0400000US06,06,California,9700000US0612330,0612330,"California - SCHOOL DISTRICT, UNIFIED - Elk Grove Unified School District",Elk Grove Unified School District,91.0,1.6
0400000US06,06,California,9700000US0613360,0613360,"California - SCHOOL DISTRICT, UNIFIED - Fairfield-Suisun Unified School District",Fairfield-Suisun Unified School District,90.8,2.0
0400000US06,06,California,9700000US0613890,0613890,"California - SCHOOL DISTRICT, UNIFIED - Folsom-Cordova Unified School District",Folsom-Cordova Unified School District,94.2,1.7
0400000US06,06,California,9700000US0613920,0613920,"California - SCHOOL DISTRICT, UNIFIED - Fontana Unified School District",Fontana Unified School District,83.1,3.4
0400000US06,06,California,9700000US0614400,0614400,"California - SCHOOL DISTRICT, UNIFIED - Fremont Unified School District",Fremont Unified School District,94.1,1.3
0400000US06,06,California,9700000US0614550,0614550,"California - SCHOOL DISTRICT, UNIFIED - Fresno Unified School District",Fresno Unified School District,79.7,1.8
0400000US06,06,California,9700000US0614880,0614880,"California - SCHOOL DISTRICT, UNIFIED - Garden Grove Unified School District",Garden Grove Unified School District,89.0,1.7
0400000US06,06,California,9700000US0615180,0615180,"California - SCHOOL DISTRICT, UNIFIED - Gilroy Unified School District",Gilroy Unified School District,91.7,3.0
0400000US06,06,California,9700000US0615240,0615240,"California - SCHOOL DISTRICT, UNIFIED - Glendale Unified School District",Glendale Unified School District,83.4,2.1
0400000US06,06,California,9700000US0616325,0616325,"California - SCHOOL DISTRICT, UNIFIED - Hacienda La Puente Unified School District",Hacienda La Puente Unified School District,90.6,2.0
0400000US06,06,California,9700000US0616740,0616740,"California - SCHOOL DISTRICT, UNIFIED - Hayward Unified School District",Hayward Unified School District,90.5,1.9
0400000US06,06,California,9700000US0616920,0616920,"California - SCHOOL DISTRICT, UNIFIED - Hemet Unified School District",Hemet Unified School District,86.2,2.3
0400000US06,06,California,9700000US0618390,0618390,"California - SCHOOL DISTRICT, UNIFIED - Inglewood Unified School District",Inglewood Unified School District,83.7,2.8
0400000US06,06,California,9700000US0619260,0619260,"California - SCHOOL DISTRICT, UNIFIED - Jurupa Unified School District",Jurupa Unified School District,90.9,2.6
0400000US06,06,California,9700000US0621000,0621000,"California - SCHOOL DISTRICT, UNIFIED - Las Virgenes Unified School District",Las Virgenes Unified School District,96.1,2.4
0400000US06,06,California,9700000US0622110,0622110,"California - SCHOOL DISTRICT, UNIFIED - Livermore Valley Joint Unified School District",Livermore Valley Joint Unified School District,92.1,2.7
0400000US06,06,California,9700000US0622230,0622230,"California - SCHOOL DISTRICT, UNIFIED - Lodi Unified School District",Lodi Unified School District,89.1,1.9
0400000US06,06,California,9700000US0622500,0622500,"California - SCHOOL DISTRICT, UNIFIED - Long Beach Unified School District",Long Beach Unified School District,85.1,1.1
0400000US06,06,California,9700000US0622710,0622710,"California - SCHOOL DISTRICT, UNIFIED - Los Angeles Unified School District",Los Angeles Unified School District,84.1,0.4
0400000US06,06,California,9700000US0623080,0623080,"California - SCHOOL DISTRICT, UNIFIED - Lucia Mar Unified School District",Lucia Mar Unified School District,91.4,2.9
0400000US06,06,California,9700000US0623160,0623160,"California - SCHOOL DISTRICT, UNIFIED - Lynwood Unified School District",Lynwood Unified School District,65.4,5.7
0400000US06,06,California,9700000US0623340,0623340,"California - SCHOOL DISTRICT, UNIFIED - Madera Unified School District",Madera Unified School District,75.7,4.9
0400000US06,06,California,9700000US0623610,0623610,"California - SCHOOL DISTRICT, UNIFIED - Manteca Unified School District",Manteca Unified School District,88.0,2.8
0400000US06,06,California,9700000US0624090,0624090,"California - SCHOOL DISTRICT, UNIFIED - Marysville Joint Unified School District",Marysville Joint Unified School District,85.0,3.4
0400000US06,06,California,9700000US0624500,0624500,"California - SCHOOL DISTRICT, UNIFIED - Milpitas Unified School District",Milpitas Unified School District,97.3,1.2
0400000US06,06,California,9700000US0625470,0625470,"California - SCHOOL DISTRICT, UNIFIED - Montebello Unified School District",Montebello Unified School District,79.3,2.7
0400000US06,06,California,9700000US0625530,0625530,"California - SCHOOL DISTRICT, UNIFIED - Monterey Peninsula Unified School District",Monterey Peninsula Unified School District,89.7,2.6
0400000US06,06,California,9700000US0625800,0625800,"California - SCHOOL DISTRICT, UNIFIED - Moreno Valley Unified School District",Moreno Valley Unified School District,89.8,2.2
0400000US06,06,California,9700000US0625830,0625830,"California - SCHOOL DISTRICT, UNIFIED - Morgan Hill Unified School District",Morgan Hill Unified School District,89.3,4.2
0400000US06,06,California,9700000US0625860,0625860,"California - SCHOOL DISTRICT, UNIFIED - Morongo Unified School District",Morongo Unified School District,86.0,4.4
0400000US06,06,California,9700000US0626370,0626370,"California - SCHOOL DISTRICT, UNIFIED - Mount Diablo Unified School District",Mount Diablo Unified School District,90.9,1.9
0400000US06,06,California,9700000US0626640,0626640,"California - SCHOOL DISTRICT, UNIFIED - Napa Valley Unified School District",Napa Valley Unified School District,90.2,2.1
0400000US06,06,California,9700000US0626910,0626910,"California - SCHOOL DISTRICT, UNIFIED - New Haven Unified School District",New Haven Unified School District,90.8,3.1
0400000US06,06,California,9700000US0627240,0627240,"California - SCHOOL DISTRICT, UNIFIED - Newport-Mesa Unified School District",Newport-Mesa Unified School District,92.2,1.7
0400000US06,06,California,9700000US0627690,0627690,"California - SCHOOL DISTRICT, UNIFIED - Norwalk-La Mirada Unified School District",Norwalk-La Mirada Unified School District,86.2,3.2
0400000US06,06,California,9700000US0627720,0627720,"California - SCHOOL DISTRICT, UNIFIED - Novato Unified School District",Novato Unified School District,92.5,3.2
0400000US06,06,California,9700000US0628050,0628050,"California - SCHOOL DISTRICT, UNIFIED - Oakland Unified School District",Oakland Unified School District,85.6,1.4
0400000US06,06,California,9700000US0628250,0628250,"California - SCHOOL DISTRICT, UNIFIED - Oceanside Unified School District",Oceanside Unified School District,90.3,2.4
0400000US06,06,California,9700000US0628650,0628650,"California - SCHOOL DISTRICT, UNIFIED - Orange Unified School District",Orange Unified School District,93.0,1.9
0400000US06,06,California,9700000US0629490,0629490,"California - SCHOOL DISTRICT, UNIFIED - Pajaro Valley Joint Unified School District",Pajaro Valley Joint Unified School District,83.4,4.1
0400000US06,06,California,9700000US0629550,0629550,"California - SCHOOL DISTRICT, UNIFIED - Palm Springs Unified School District",Palm Springs Unified School District,82.8,2.3
0400000US06,06,California,9700000US0629610,0629610,"California - SCHOOL DISTRICT, UNIFIED - Palo Alto Unified School District",Palo Alto Unified School District,89.8,2.8
0400000US06,06,California,9700000US0629850,0629850,"California - SCHOOL DISTRICT, UNIFIED - Paramount Unified School District",Paramount Unified School District,77.0,4.6
0400000US06,06,California,9700000US0629940,0629940,"California - SCHOOL DISTRICT, UNIFIED - Pasadena Unified School District",Pasadena Unified School District,86.1,1.9
0400000US06,06,California,9700000US0630660,0630660,"California - SCHOOL DISTRICT, UNIFIED - Placentia-Yorba Linda Unified School District",Placentia-Yorba Linda Unified School District,94.6,1.6
0400000US06,06,California,9700000US0631320,0631320,"California - SCHOOL DISTRICT, UNIFIED - Pomona Unified School District",Pomona Unified School District,91.0,1.8
0400000US06,06,California,9700000US0631530,0631530,"California - SCHOOL DISTRICT, UNIFIED - Poway Unified School District",Poway Unified School District,94.3,1.7
0400000US06,06,California,9700000US0632070,0632070,"California - SCHOOL DISTRICT, UNIFIED - Redlands Unified School District",Redlands Unified School District,88.7,2.9
0400000US06,06,California,9700000US0632370,0632370,"California - SCHOOL DISTRICT, UNIFIED - Rialto Unified School District",Rialto Unified School District,80.5,3.3
0400000US06,06,California,9700000US0632550,0632550,"California - SCHOOL DISTRICT, UNIFIED - West Contra Costa Unified School District",West Contra Costa Unified School District,91.6,1.5
0400000US06,06,California,9700000US0633150,0633150,"California - SCHOOL DISTRICT, UNIFIED - Riverside Unified School District",Riverside Unified School District,89.5,1.7
0400000US06,06,California,9700000US0633750,0633750,"California - SCHOOL DISTRICT, UNIFIED - Rowland Unified School District",Rowland Unified School District,91.5,2.4
0400000US06,06,California,9700000US0633840,0633840,"California - SCHOOL DISTRICT, UNIFIED - Sacramento City Unified School District",Sacramento City Unified School District,87.0,1.3
0400000US06,06,California,9700000US0633860,0633860,"California - SCHOOL DISTRICT, UNIFIED - Saddleback Valley Unified School District",Saddleback Valley Unified School District,93.2,1.6
0400000US06,06,California,9700000US0634170,0634170,"California - SCHOOL DISTRICT, UNIFIED - San Bernardino City Unified School District",San Bernardino City Unified School District,76.8,2.8
0400000US06,06,California,9700000US0634320,0634320,"California - SCHOOL DISTRICT, UNIFIED - San Diego City Unified School District",San Diego City Unified School District,91.1,0.8
0400000US06,06,California,9700000US0634410,0634410,"California - SCHOOL DISTRICT, UNIFIED - San Francisco Unified School District",San Francisco Unified School District,87.8,0.9
0400000US06,06,California,9700000US0634590,0634590,"California - SCHOOL DISTRICT, UNIFIED - San Jose Unified School District",San Jose Unified School District,90.2,1.8
0400000US06,06,California,9700000US0634620,0634620,"California - SCHOOL DISTRICT, UNIFIED - San Juan Unified School District",San Juan Unified School District,88.5,1.3
0400000US06,06,California,9700000US0634680,0634680,"California - SCHOOL DISTRICT, UNIFIED - San Leandro Unified School District",San Leandro Unified School District,87.7,3.0
0400000US06,06,California,9700000US0634710,0634710,"California - SCHOOL DISTRICT, UNIFIED - San Lorenzo Unified School District",San Lorenzo Unified School District,88.1,4.0
0400000US06,06,California,9700000US0634800,0634800,"California - SCHOOL DISTRICT, UNIFIED - San Luis Coastal Unified School District",San Luis Coastal Unified School District,89.7,2.7
0400000US06,06,California,9700000US0634880,0634880,"California - SCHOOL DISTRICT, UNIFIED - San Marcos Unified School District",San Marcos Unified School District,90.5,2.6
0400000US06,06,California,9700000US0635130,0635130,"California - SCHOOL DISTRICT, UNIFIED - San Ramon Valley Unified School District",San Ramon Valley Unified School District,96.2,1.4
0400000US06,06,California,9700000US0635310,0635310,"California - SCHOOL DISTRICT, UNIFIED - Santa Ana Unified School District",Santa Ana Unified School District,88.9,1.9
0400000US06,06,California,9700000US0635430,0635430,"California - SCHOOL DISTRICT, UNIFIED - Santa Clara Unified School District",Santa Clara Unified School District,95.5,1.5
0400000US06,06,California,9700000US0635700,0635700,"California - SCHOOL DISTRICT, UNIFIED - Santa Monica-Malibu Unified School District",Santa Monica-Malibu Unified School District,90.0,2.3
0400000US06,06,California,9700000US0636840,0636840,"California - SCHOOL DISTRICT, UNIFIED - Simi Valley Unified School District",Simi Valley Unified School District,91.7,2.2
0400000US06,06,California,9700000US0637530,0637530,"California - SCHOOL DISTRICT, UNIFIED - South San Francisco Unified School District",South San Francisco Unified School District,87.1,3.4
0400000US06,06,California,9700000US0638010,0638010,"California - SCHOOL DISTRICT, UNIFIED - Stockton Unified School District",Stockton Unified School District,73.6,3.0
0400000US06,06,California,9700000US0639420,0639420,"California - SCHOOL DISTRICT, UNIFIED - Torrance Unified School District",Torrance Unified School District,91.1,1.9
0400000US06,06,California,9700000US0640150,0640150,"California - SCHOOL DISTRICT, UNIFIED - Tustin Unified School District",Tustin Unified School District,92.1,3.0
0400000US06,06,California,9700000US0640590,0640590,"California - SCHOOL DISTRICT, UNIFIED - Vacaville Unified School District",Vacaville Unified School District,93.5,2.3
0400000US06,06,California,9700000US0640740,0640740,"California - SCHOOL DISTRICT, UNIFIED - Vallejo City Unified School District",Vallejo City Unified School District,90.0,2.6
0400000US06,06,California,9700000US0640980,0640980,"California - SCHOOL DISTRICT, UNIFIED - Ventura Unified School District",Ventura Unified School District,90.7,2.1
0400000US06,06,California,9700000US0641160,0641160,"California - SCHOOL DISTRICT, UNIFIED - Visalia Unified School District",Visalia Unified School District,85.3,3.2
0400000US06,06,California,9700000US0641190,0641190,"California - SCHOOL DISTRICT, UNIFIED - Vista Unified School District",Vista Unified School District,91.3,2.6
0400000US06,06,California,9700000US0643080,0643080,"California - SCHOOL DISTRICT, UNIFIED - Woodland Joint Unified School District",Woodland Joint Unified School District,84.2,4.6
0400000US06,06,California,9700000US0643470,0643470,"California - SCHOOL DISTRICT, UNIFIED - Yuba City Unified School District",Yuba City Unified School District,83.0,3.6
0400000US06,06,California,9700000US0684500,0684500,"California - SCHOOL DISTRICT, UNIFIED - Irvine Unified School District",Irvine Unified School District,94.1,1.5
0400000US06,06,California,9700000US0691135,0691135,"California - SCHOOL DISTRICT, UNIFIED - Val Verde Unified School District",Val Verde Unified School District,92.1,2.8
0400000US08,08,Colorado,0400000US08,08,Colorado,Colorado,88.2,0.3
0400000US08,08,Colorado,9700000US0801920,0801920,"Colorado - SCHOOL DISTRICT, UNIFIED - Academy School District 20",Academy School District 20,93.9,1.9
0400000US08,08,Colorado,9700000US0802340,0802340,"Colorado - SCHOOL DISTRICT, UNIFIED - Adams-Arapahoe School District 28J",Adams-Arapahoe School District 28J,85.8,2.0
0400000US08,08,Colorado,9700000US0802490,0802490,"Colorado - SCHOOL DISTRICT, UNIFIED - Boulder Valley School District RE-2",Boulder Valley School District RE-2,92.0,1.5
0400000US08,08,Colorado,9700000US0802580,0802580,"Colorado - SCHOOL DISTRICT, UNIFIED - Brighton School District 27J",Brighton School District 27J,91.1,2.9
0400000US08,08,Colorado,9700000US0802910,0802910,"Colorado - SCHOOL DISTRICT, UNIFIED - Cherry Creek School District 5",Cherry Creek School District 5,93.8,1.2
0400000US08,08,Colorado,9700000US0803060,0803060,"Colorado - SCHOOL DISTRICT, UNIFIED - Colorado Springs School District 11",Colorado Springs School District 11,89.8,1.4
0400000US08,08,Colorado,9700000US0803360,0803360,"Colorado - SCHOOL DISTRICT, UNIFIED - Denver County School District 1",Denver County School District 1,87.4,1.1
0400000US08,08,Colorado,9700000US0803450,0803450,"Colorado - SCHOOL DISTRICT, UNIFIED - Douglas County School District RE-1",Douglas County School District RE-1,96.2,0.8
0400000US08,08,Colorado,9700000US0803870,0803870,"Colorado - SCHOOL DISTRICT, UNIFIED - Falcon School District 49",Falcon School District 49,96.9,1.4
0400000US08,08,Colorado,9700000US0803990,0803990,"Colorado - SCHOOL DISTRICT, UNIFIED - Poudre School District R-1",Poudre School District R-1,88.8,1.8
0400000US08,08,Colorado,9700000US0804350,0804350,"Colorado - SCHOOL DISTRICT, UNIFIED - Mesa County Valley School District 51",Mesa County Valley School District 51,86.5,2.0
0400000US08,08,Colorado,9700000US0804410,0804410,"Colorado - SCHOOL DISTRICT, UNIFIED - Greeley School District 6",Greeley School District 6,79.2,3.2
0400000US08,08,Colorado,9700000US0804530,0804530,"Colorado - SCHOOL DISTRICT, UNIFIED - Harrison School District 2",Harrison School District 2,84.0,4.5
0400000US08,08,Colorado,9700000US0804800,0804800,"Colorado - SCHOOL DISTRICT, UNIFIED - Jefferson County School District R-1",Jefferson County School District R-1,91.4,1.0
0400000US08,08,Colorado,9700000US0805310,0805310,"Colorado - SCHOOL DISTRICT, UNIFIED - Littleton School District 6",Littleton School District 6,92.0,1.7
0400000US08,08,Colorado,9700000US0805370,0805370,"Colorado - SCHOOL DISTRICT, UNIFIED - St. Vrain Valley School District RE 1J",St. Vrain Valley School District RE 1J,92.2,1.8
0400000US08,08,Colorado,9700000US0805400,0805400,"Colorado - SCHOOL DISTRICT, UNIFIED - Thompson School District R-2J",Thompson School District R-2J,90.8,2.3
0400000US08,08,Colorado,9700000US0806120,0806120,"Colorado - SCHOOL DISTRICT, UNIFIED - Pueblo City School District 60",Pueblo City School District 60,76.6,2.9
0400000US08,08,Colorado,9700000US0806900,0806900,"Colorado - SCHOOL DISTRICT, UNIFIED - Northglenn-Thornton School District 12",Northglenn-Thornton School District 12,89.0,1.7
0400000US08,08,Colorado,9700000US0807230,0807230,"Colorado - SCHOOL DISTRICT, UNIFIED - Westminster School District 50",Westminster School District 50,80.5,4.2
0400000US09,09,Connecticut,0400000US09,09,Connecticut,Connecticut,85.5,0.5
0400000US09,09,Connecticut,9700000US0900450,0900450,"Connecticut - SCHOOL DISTRICT, UNIFIED - Bridgeport School District",Bridgeport School District,78.5,3.0
0400000US09,09,Connecticut,9700000US0901020,0901020,"Connecticut - SCHOOL DISTRICT, UNIFIED - Danbury School District",Danbury School District,85.5,3.5
0400000US09,09,Connecticut,9700000US0901920,0901920,"Connecticut - SCHOOL DISTRICT, UNIFIED - Hartford School District",Hartford School District,68.9,3.3
0400000US09,09,Connecticut,9700000US0902670,0902670,"Connecticut - SCHOOL DISTRICT, UNIFIED - New Britain School District",New Britain School District,68.7,4.5
0400000US09,09,Connecticut,9700000US0902790,0902790,"Connecticut - SCHOOL DISTRICT, UNIFIED - New Haven School District",New Haven School District,82.2,3.3
0400000US09,09,Connecticut,9700000US0903090,0903090,"Connecticut - SCHOOL DISTRICT, UNIFIED - Norwalk School District",Norwalk School District,88.3,3.0
0400000US09,09,Connecticut,9700000US0904320,0904320,"Connecticut - SCHOOL DISTRICT, UNIFIED - Stamford School District",Stamford School District,88.9,2.3
0400000US09,09,Connecticut,9700000US0904830,0904830,"Connecticut - SCHOOL DISTRICT, UNIFIED - Waterbury School District",Waterbury School District,71.3,3.5
0400000US10,10,Delaware,0400000US10,10,Delaware,Delaware,86.2,1.0
0400000US10,10,Delaware,9700000US1000200,1000200,"Delaware - SCHOOL DISTRICT, UNIFIED - Christina School District",Christina School District,88.0,1.8
0400000US10,10,Delaware,9700000US1000230,1000230,"Delaware - SCHOOL DISTRICT, UNIFIED - Colonial School District",Colonial School District,86.5,3.6
0400000US10,10,Delaware,9700000US1000680,1000680,"Delaware - SCHOOL DISTRICT, UNIFIED - Indian River School District",Indian River School District,85.1,3.5
0400000US10,10,Delaware,9700000US1001240,1001240,"Delaware - SCHOOL DISTRICT, UNIFIED - Brandywine School District",Brandywine School District,86.2,3.0
0400000US10,10,Delaware,9700000US1001300,1001300,"Delaware - SCHOOL DISTRICT, UNIFIED - Red Clay Consolidated School District",Red Clay Consolidated School District,86.0,2.0
0400000US11,11,District of Columbia,0400000US11,11,District of Columbia,District of Columbia,82.7,1.1
0400000US11,11,District of Columbia,9700000US1100030,1100030,"District of Columbia - SCHOOL DISTRICT, UNIFIED - District of Columbia Public Schools",District of Columbia Public Schools,82.7,1.1
0400000US12,12,Florida,0400000US12,12,Florida,Florida,83.2,0.2
0400000US12,12,Florida,9700000US1200030,1200030,"Florida - SCHOOL DISTRICT, UNIFIED - Alachua County School District",Alachua County School District,86.6,1.7
0400000US12,12,Florida,9700000US1200090,1200090,"Florida - SCHOOL DISTRICT, UNIFIED - Bay County School District",Bay County School District,88.7,2.1
0400000US12,12,Florida,9700000US1200150,1200150,"Florida - SCHOOL DISTRICT, UNIFIED - Brevard County School District",Brevard County School District,87.6,1.4
0400000US12,12,Florida,9700000US1200180,1200180,"Florida - SCHOOL DISTRICT, UNIFIED - Broward County School District",Broward County School District,84.6,0.7
0400000US12,12,Florida,9700000US1200240,1200240,"Florida - SCHOOL DISTRICT, UNIFIED - Charlotte County School District",Charlotte County School District,83.8,2.1
0400000US12,12,Florida,9700000US1200270,1200270,"Florida - SCHOOL DISTRICT, UNIFIED - Citrus County School District",Citrus County School District,83.8,2.7
0400000US12,12,Florida,9700000US1200300,1200300,"Florida - SCHOOL DISTRICT, UNIFIED - Clay County School District",Clay County School District,93.6,1.4
0400000US12,12,Florida,9700000US1200330,1200330,"Florida - SCHOOL DISTRICT, UNIFIED - Collier County School District",Collier County School District,85.8,2.0
0400000US12,12,Florida,9700000US1200360,1200360,"Florida - SCHOOL DISTRICT, UNIFIED - Columbia County School District",Columbia County School District,77.0,4.7
0400000US12,12,Florida,9700000US1200390,1200390,"Florida - SCHOOL DISTRICT, UNIFIED - Dade County School District",Dade County School District,76.8,0.7
0400000US12,12,Florida,9700000US1200480,1200480,"Florida - SCHOOL DISTRICT, UNIFIED - Duval County School District",Duval County School District,82.5,1.3
0400000US12,12,Florida,9700000US1200510,1200510,"Florida - SCHOOL DISTRICT, UNIFIED - Escambia County School District",Escambia County School District,84.5,2.0
0400000US12,12,Florida,9700000US1200540,1200540,"Florida - SCHOOL DISTRICT, UNIFIED - Flagler County School District",Flagler County School District,72.2,4.2
0400000US12,12,Florida,9700000US1200810,1200810,"Florida - SCHOOL DISTRICT, UNIFIED - Hernando County School District",Hernando County School District,84.0,2.1
0400000US12,12,Florida,9700000US1200840,1200840,"Florida - SCHOOL DISTRICT, UNIFIED - Highlands County School District",Highlands County School District,76.2,4.0
0400000US12,12,Florida,9700000US1200870,1200870,"Florida - SCHOOL DISTRICT, UNIFIED - Hillsborough County School District",Hillsborough County School District,88.8,0.7
0400000US12,12,Florida,9700000US1200930,1200930,"Florida - SCHOOL DISTRICT, UNIFIED - Indian River County School District",Indian River County School District,81.7,2.9
0400000US12,12,Florida,9700000US1201050,1201050,"Florida - SCHOOL DISTRICT, UNIFIED - Lake County School District",Lake County School District,87.6,1.4
0400000US12,12,Florida,9700000US1201080,1201080,"Florida - SCHOOL DISTRICT, UNIFIED - Lee County School District",Lee County School District,87.5,1.0
0400000US12,12,Florida,9700000US1201110,1201110,"Florida - SCHOOL DISTRICT, UNIFIED - Leon County School District",Leon County School District,89.3,1.7
0400000US12,12,Florida,9700000US1201230,1201230,"Florida - SCHOOL DISTRICT, UNIFIED - Manatee County School District",Manatee County School District,85.1,1.6
0400000US12,12,Florida,9700000US1201260,1201260,"Florida - SCHOOL DISTRICT, UNIFIED - Marion County School District",Marion County School District,81.6,2.3
0400000US12,12,Florida,9700000US1201290,1201290,"Florida - SCHOOL DISTRICT, UNIFIED - Martin County School District",Martin County School District,87.2,2.2
0400000US12,12,Florida,9700000US1201320,1201320,"Florida - SCHOOL DISTRICT, UNIFIED - Monroe County School District",Monroe County School District,85.2,3.7
0400000US12,12,Florida,9700000US1201350,1201350,"Florida - SCHOOL DISTRICT, UNIFIED - Nassau County School District",Nassau County School District,91.5,2.4
0400000US12,12,Florida,9700000US1201380,1201380,"Florida - SCHOOL DISTRICT, UNIFIED - Okaloosa County School District",Okaloosa County School District,84.5,2.0
0400000US12,12,Florida,9700000US1201440,1201440,"Florida - SCHOOL DISTRICT, UNIFIED - Orange County School District",Orange County School District,86.3,1.0
